--------- beginning of main
03-12 08:50:07.022  1254  1573 D EGL_emulation: app_time_stats: avg=1000.14ms min=999.66ms max=1000.62ms count=2
03-12 08:50:07.613   733   748 I artd    : Loading /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_AdsDynamite_installtime.apk@classes.dex with executable: 0
03-12 08:50:07.613   733   748 I artd    : OatFileAssistant test for existing oat file /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_AdsDynamite_installtime.apk@classes.dex: File /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_AdsDynamite_installtime.apk@classes.vdex does not exist.
03-12 08:50:07.613   733   748 I artd    : GetBestInfo checking odex next to the dex file (/data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_AdsDynamite_installtime.odex)
03-12 08:50:07.613   733   748 I artd    : Loading /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_AdsDynamite_installtime.odex with executable: 0
03-12 08:50:07.614   733   748 I artd    : Successfully loaded /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_AdsDynamite_installtime.odex with executable: 0
03-12 08:50:07.614   733   748 I artd    : /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_AdsDynamite_installtime.odex is kOatUpToDate with filter speed
03-12 08:50:07.616   733   748 I artd    : Dex parent of /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/split_CronetDynamite_installtime.apk is not writable: Permission denied
03-12 08:50:07.616   733   748 I artd    : GetBestInfo checking odex in dalvik-cache (/data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_CronetDynamite_installtime.apk@classes.dex)
03-12 08:50:07.616   733   748 I artd    : Loading /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_CronetDynamite_installtime.apk@classes.dex with executable: 0
03-12 08:50:07.616   733   748 I artd    : OatFileAssistant test for existing oat file /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_CronetDynamite_installtime.apk@classes.dex: File /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_CronetDynamite_installtime.apk@classes.vdex does not exist.
03-12 08:50:07.616   733   748 I artd    : GetBestInfo checking odex next to the dex file (/data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_CronetDynamite_installtime.odex)
03-12 08:50:07.616   733   748 I artd    : Loading /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_CronetDynamite_installtime.odex with executable: 0
03-12 08:50:07.616   733   748 I artd    : Successfully loaded /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_CronetDynamite_installtime.odex with executable: 0
03-12 08:50:07.616   733   748 I artd    : /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_CronetDynamite_installtime.odex is kOatUpToDate with filter speed
03-12 08:50:07.618   733   748 I artd    : Dex parent of /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/split_DynamiteLoader_installtime.apk is not writable: Permission denied
03-12 08:50:07.619   733   748 I artd    : GetBestInfo checking odex in dalvik-cache (/data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_DynamiteLoader_installtime.apk@classes.dex)
03-12 08:50:07.619   733   748 I artd    : Loading /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_DynamiteLoader_installtime.apk@classes.dex with executable: 0
03-12 08:50:07.619   733   748 I artd    : OatFileAssistant test for existing oat file /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_DynamiteLoader_installtime.apk@classes.dex: File /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_DynamiteLoader_installtime.apk@classes.vdex does not exist.
03-12 08:50:07.619   733   748 I artd    : GetBestInfo checking odex next to the dex file (/data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_DynamiteLoader_installtime.odex)
03-12 08:50:07.619   733   748 I artd    : Loading /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_DynamiteLoader_installtime.odex with executable: 0
03-12 08:50:07.619   733   748 I artd    : Successfully loaded /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_DynamiteLoader_installtime.odex with executable: 0
03-12 08:50:07.619   733   748 I artd    : /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_DynamiteLoader_installtime.odex is kOatUpToDate with filter speed
03-12 08:50:07.621   733   748 I artd    : Dex parent of /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/split_DynamiteModulesA_installtime.apk is not writable: Permission denied
03-12 08:50:07.621   733   748 I artd    : GetBestInfo checking odex in dalvik-cache (/data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_DynamiteModulesA_installtime.apk@classes.dex)
03-12 08:50:07.621   733   748 I artd    : Loading /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_DynamiteModulesA_installtime.apk@classes.dex with executable: 0
03-12 08:50:07.621   733   748 I artd    : OatFileAssistant test for existing oat file /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_DynamiteModulesA_installtime.apk@classes.dex: File /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_DynamiteModulesA_installtime.apk@classes.vdex does not exist.
03-12 08:50:07.621   733   748 I artd    : GetBestInfo checking odex next to the dex file (/data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_DynamiteModulesA_installtime.odex)
03-12 08:50:07.621   733   748 I artd    : Loading /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_DynamiteModulesA_installtime.odex with executable: 0
03-12 08:50:07.621   733   748 I artd    : Successfully loaded /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_DynamiteModulesA_installtime.odex with executable: 0
03-12 08:50:07.621   733   748 I artd    : /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_DynamiteModulesA_installtime.odex is kOatUpToDate with filter speed
03-12 08:50:07.623   733   748 I artd    : Dex parent of /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/split_DynamiteModulesC_installtime.apk is not writable: Permission denied
03-12 08:50:07.623   733   748 I artd    : GetBestInfo checking odex in dalvik-cache (/data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_DynamiteModulesC_installtime.apk@classes.dex)
03-12 08:50:07.623   733   748 I artd    : Loading /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_DynamiteModulesC_installtime.apk@classes.dex with executable: 0
03-12 08:50:07.623   733   748 I artd    : OatFileAssistant test for existing oat file /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_DynamiteModulesC_installtime.apk@classes.dex: File /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_DynamiteModulesC_installtime.apk@classes.vdex does not exist.
03-12 08:50:07.623   733   748 I artd    : GetBestInfo checking odex next to the dex file (/data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_DynamiteModulesC_installtime.odex)
03-12 08:50:07.623   733   748 I artd    : Loading /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_DynamiteModulesC_installtime.odex with executable: 0
03-12 08:50:07.623   733   748 I artd    : Successfully loaded /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_DynamiteModulesC_installtime.odex with executable: 0
03-12 08:50:07.623   733   748 I artd    : /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_DynamiteModulesC_installtime.odex is kOatUpToDate with filter speed
03-12 08:50:07.625   733   748 I artd    : Dex parent of /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/split_GoogleCertificates_installtime.apk is not writable: Permission denied
03-12 08:50:07.626   733   748 I artd    : GetBestInfo checking odex in dalvik-cache (/data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_GoogleCertificates_installtime.apk@classes.dex)
03-12 08:50:07.626   733   748 I artd    : Loading /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_GoogleCertificates_installtime.apk@classes.dex with executable: 0
03-12 08:50:07.626   733   748 I artd    : OatFileAssistant test for existing oat file /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_GoogleCertificates_installtime.apk@classes.dex: File /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_GoogleCertificates_installtime.apk@classes.vdex does not exist.
03-12 08:50:07.626   733   748 I artd    : GetBestInfo checking odex next to the dex file (/data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_GoogleCertificates_installtime.odex)
03-12 08:50:07.626   733   748 I artd    : Loading /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_GoogleCertificates_installtime.odex with executable: 0
03-12 08:50:07.626   733   748 I artd    : Successfully loaded /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_GoogleCertificates_installtime.odex with executable: 0
03-12 08:50:07.626   733   748 I artd    : /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_GoogleCertificates_installtime.odex is kOatUpToDate with filter speed
03-12 08:50:07.628   733   748 I artd    : Dex parent of /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/split_MapsDynamite_installtime.apk is not writable: Permission denied
03-12 08:50:07.628   733   748 I artd    : GetBestInfo checking odex in dalvik-cache (/data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_MapsDynamite_installtime.apk@classes.dex)
03-12 08:50:07.628   733   748 I artd    : Loading /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_MapsDynamite_installtime.apk@classes.dex with executable: 0
03-12 08:50:07.628   733   748 I artd    : OatFileAssistant test for existing oat file /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_MapsDynamite_installtime.apk@classes.dex: File /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_MapsDynamite_installtime.apk@classes.vdex does not exist.
03-12 08:50:07.628   733   748 I artd    : GetBestInfo checking odex next to the dex file (/data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_MapsDynamite_installtime.odex)
03-12 08:50:07.628   733   748 I artd    : Loading /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_MapsDynamite_installtime.odex with executable: 0
03-12 08:50:07.629   733   748 I artd    : Successfully loaded /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_MapsDynamite_installtime.odex with executable: 0
03-12 08:50:07.629   733   748 I artd    : /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_MapsDynamite_installtime.odex is kOatUpToDate with filter speed
03-12 08:50:07.630   733   748 I artd    : Dex parent of /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/split_MeasurementDynamite_installtime.apk is not writable: Permission denied
03-12 08:50:07.630   733   748 I artd    : GetBestInfo checking odex in dalvik-cache (/data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_MeasurementDynamite_installtime.apk@classes.dex)
03-12 08:50:07.630   733   748 I artd    : Loading /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_MeasurementDynamite_installtime.apk@classes.dex with executable: 0
03-12 08:50:07.630   733   748 I artd    : OatFileAssistant test for existing oat file /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_MeasurementDynamite_installtime.apk@classes.dex: File /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_MeasurementDynamite_installtime.apk@classes.vdex does not exist.
03-12 08:50:07.630   733   748 I artd    : GetBestInfo checking odex next to the dex file (/data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_MeasurementDynamite_installtime.odex)
03-12 08:50:07.630   733   748 I artd    : Loading /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_MeasurementDynamite_installtime.odex with executable: 0
03-12 08:50:07.630   733   748 I artd    : Successfully loaded /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_MeasurementDynamite_installtime.odex with executable: 0
03-12 08:50:07.630   733   748 I artd    : /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_MeasurementDynamite_installtime.odex is kOatUpToDate with filter speed
03-12 08:50:07.631   733   748 I artd    : Dex parent of /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/split_all_locale_splits.apk is not writable: Permission denied
03-12 08:50:07.631   733   748 I artd    : GetBestInfo checking odex in dalvik-cache (/data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_all_locale_splits.apk@classes.dex)
03-12 08:50:07.631   733   748 I artd    : Loading /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_all_locale_splits.apk@classes.dex with executable: 0
03-12 08:50:07.631   733   748 I artd    : OatFileAssistant test for existing oat file /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_all_locale_splits.apk@classes.dex: File /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_all_locale_splits.apk@classes.vdex does not exist.
03-12 08:50:07.631   733   748 I artd    : GetBestInfo checking odex next to the dex file (/data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_all_locale_splits.odex)
03-12 08:50:07.631   733   748 I artd    : Loading /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_all_locale_splits.odex with executable: 0
03-12 08:50:07.632   733   748 I artd    : Successfully loaded /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_all_locale_splits.odex with executable: 0
03-12 08:50:07.632   733   748 I artd    : /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_all_locale_splits.odex is kOatUpToDate with filter speed
03-12 08:50:07.633   733   748 I artd    : Dex parent of /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/split_maps_core_dynamite_ondemand.apk is not writable: Permission denied
03-12 08:50:07.633   733   748 I artd    : GetBestInfo checking odex in dalvik-cache (/data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_maps_core_dynamite_ondemand.apk@classes.dex)
03-12 08:50:07.633   733   748 I artd    : Loading /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_maps_core_dynamite_ondemand.apk@classes.dex with executable: 0
03-12 08:50:07.633   733   748 I artd    : OatFileAssistant test for existing oat file /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_maps_core_dynamite_ondemand.apk@classes.dex: File /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_maps_core_dynamite_ondemand.apk@classes.vdex does not exist.
03-12 08:50:07.633   733   748 I artd    : GetBestInfo checking odex next to the dex file (/data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_maps_core_dynamite_ondemand.odex)
03-12 08:50:07.633   733   748 I artd    : Loading /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_maps_core_dynamite_ondemand.odex with executable: 0
03-12 08:50:07.633   733   748 I artd    : OatFileAssistant test for existing oat file /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_maps_core_dynamite_ondemand.odex: File /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_maps_core_dynamite_ondemand.vdex does not exist.
03-12 08:50:07.633   733   748 I artd    : GetBestInfo checking vdex in dalvik-cache (/data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_maps_core_dynamite_ondemand.apk@classes.vdex)
03-12 08:50:07.633   733   748 I artd    : unable to open vdex file /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_maps_core_dynamite_ondemand.apk@classes.vdex: File /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_maps_core_dynamite_ondemand.apk@classes.vdex does not exist.
03-12 08:50:07.633   733   748 I artd    : OatFileAssistant test for existing oat file /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_maps_core_dynamite_ondemand.apk@classes.vdex: File /data/dalvik-cache/x86_64/data@app@~~QbfMBCHN6AWoZYT3f3Kpqw==@com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==@split_maps_core_dynamite_ondemand.apk@classes.vdex does not exist.
03-12 08:50:07.633   733   748 I artd    : GetBestInfo checking vdex next to the dex file (/data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_maps_core_dynamite_ondemand.vdex)
03-12 08:50:07.633   733   748 I artd    : unable to open vdex file /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_maps_core_dynamite_ondemand.vdex: File /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_maps_core_dynamite_ondemand.vdex does not exist.
03-12 08:50:07.633   733   748 I artd    : OatFileAssistant test for existing oat file /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_maps_core_dynamite_ondemand.vdex: File /data/app/~~QbfMBCHN6AWoZYT3f3Kpqw==/com.google.android.gms-oHHfKXZhPUL0eAmwN3RZhw==/oat/x86_64/split_maps_core_dynamite_ondemand.vdex does not exist.
